Sentence ID,Concept ID,Level 1,Level 2,Level 3
877,C0042963,0,0,1
879,C0038999,0,0,1
879,C0231303,0,0,1
879,C0234019,0,0,1
880,C0011124,1,1,0
880,C0038999,0,0,1
881,C1262477,1,1,1
882,C0019080,0,0,1
882,C0036104,0,0,1
882,C0424091,1,1,1
882,C0425082,0,0,1
883,C0015726,0,0,1
883,C0042963,0,0,1
883,C0043094,1,1,1
884,C0220870,0,0,1
884,C0424092,0,0,1
885,C0012833,1,1,0
885,C0015672,1,1,0
885,C0016382,0,0,1
885,C0042963,1,1,1
885,C0043094,0,0,1
885,C0085632,1,1,0
885,C0220870,0,0,1
885,C0234019,0,0,1
885,C0557875,0,0,1
885,C0917801,1,1,1
885,C1262477,1,1,1
886,C0012833,1,1,0
886,C0015726,0,0,1
886,C0220870,0,0,1
886,C0581879,0,0,1
887,C0033774,0,0,1
887,C0036104,0,0,1
887,C0085632,1,1,0
887,C0581879,0,0,1
887,C0812387,0,0,1
888,C0001241,0,0,1
888,C0015726,0,0,1
888,C0015967,0,0,1
888,C0016382,0,0,1
888,C0028643,1,1,1
888,C0030318,0,0,1
888,C0233763,0,0,1
888,C0581879,0,0,1
888,C0587054,0,0,1
890,C0027497,1,1,1
890,C0042963,0,0,1
890,C1262477,1,1,1
891,C0028084,1,1,0
891,C0028643,0,0,1
891,C0038990,1,1,1
891,C0233730,0,0,1
892,C0028084,1,1,0
892,C0033774,0,0,1
892,C0220870,0,0,1
893,C0043094,1,1,1
894,C0043094,1,1,1
894,C0424092,0,0,1
895,C0011551,1,1,0
895,C0015726,0,0,1
895,C0018616,0,0,1
895,C0033774,0,0,1
895,C0233754,1,1,0
895,C0424091,0,0,1
896,C0006325,1,1,1
896,C0018681,1,1,0
896,C0424235,0,0,1
896,C3887611,1,1,1
897,C0013144,1,1,0
898,C0028643,0,0,1
898,C0036104,0,0,1
898,C0581879,0,0,1
898,C0587054,0,0,1
899,C0425082,0,0,1
899,C0560617,0,0,1
900,C0043094,1,1,1
901,C0043094,1,1,1
901,C0233763,0,0,1
902,C0001241,0,0,1
902,C0036104,0,0,1
902,C0043094,1,1,1
902,C3672010,0,0,1
903,C0006325,1,1,1
903,C0424444,1,1,1
903,C0917801,1,1,1
903,C2981158,1,1,1
904,C0001241,0,0,1
904,C0018616,0,0,1
904,C0036104,0,0,1
904,C0424092,0,0,1
905,C0011991,1,1,1
905,C0015967,0,0,1
905,C0026821,1,1,1
905,C0036104,0,0,1
905,C0037763,0,0,1
905,C0278016,0,0,1
905,C0344375,0,0,1
905,C1443924,1,1,1
906,C0011991,1,1,1
906,C0015967,0,0,1
906,C1443924,0,0,1
907,C0027497,1,1,1
907,C0042963,0,0,1
907,C0424092,0,0,1
908,C0001973,0,0,1
909,C0001973,0,0,1
909,C0036104,0,0,1
909,C0392674,0,0,1
909,C0455769,1,1,0
909,C0557875,0,0,1
909,C0582093,0,0,1
910,C0001241,0,0,1
911,C0009806,1,1,0
911,C0027497,1,1,1
911,C0038990,1,1,1
911,C0042963,0,0,1
911,C0233469,0,0,1
911,C0233730,0,0,1
911,C0392674,0,0,1
911,C0557875,0,0,1
912,C0001241,0,0,1
912,C0010399,1,1,0
912,C0011206,0,0,1
912,C0020175,1,1,1
912,C0028643,0,0,1
912,C0220870,0,0,1
912,C0233624,0,0,1
912,C0239511,0,0,1
912,C0240327В,1,1,0
912,C0344232,0,0,1
912,C0424091,0,0,1
912,C0424092,0,0,1
912,C0438697,1,1,0
912,C0522165,0,0,1
912,C0542313,0,0,1
912,C0556385,0,0,1
912,C0563146,0,0,1
912,C0581879,0,0,1
912,C0587054,0,0,1
912,C0701812,0,0,1
912,C3839824,0,0,1
913,C0393760,1,1,0
913,C0917801,1,1,1
914,C0015672,1,1,0
914,C0557875,0,0,1
915,C0038990,1,1,1
915,C0233730,0,0,1
916,C0003467,1,1,0
916,C0030318,1,1,1
919,C0582093,0,0,1
920,C0038999,0,0,1
920,C0424092,0,0,1
921,C0003467,1,1,0
921,C0015967,0,0,1
921,C0035258,1,1,1
921,C0038990,0,0,1
921,C0424235,0,0,1
921,C0557878,0,0,1
921,C0700031,1,1,0
921,C3887611,1,1,1
922,C0002957,0,0,1
922,C0015672,1,1,0
922,C0015967,0,0,1
922,C0036104,1,1,1
922,C0220870,0,0,1
922,C0392674,0,0,1
922,C0424092,0,0,1
922,C0425251,0,0,1
922,C0557875,1,1,1
922,C3839824,0,0,1
923,C0015967,0,0,1
923,C0028643,0,0,1
923,C0036104,0,0,1
923,C0220870,0,0,1
923,C0424091,0,0,1
923,C0424092,0,0,1
923,C0542313,0,0,1
924,C0003467,1,1,0
924,C0015967,0,0,1
924,C0038999,0,0,1
924,C0557883,0,0,1
924,C0700031,1,1,0
925,C0581879,0,0,1
925,C2939147,1,1,1
926,C0026821,0,0,1
926,C0232197,0,0,1
926,C0233730,0,0,1
926,C0521008,0,0,1
926,C0557875,0,0,1
926,C0582051,0,0,1
927,C0002957,0,0,1
928,C0038999,0,0,1
929,C0015726,0,0,1
931,C0028643,0,0,1
931,C0424092,0,0,1
932,C0015726,0,0,1
933,C0011124,1,1,0
933,C0917801,1,1,1
934,C0018681,1,1,0
934,C0027497,1,1,1
934,C0042963,0,0,1
934,C0424092,0,0,1
936,C0013144,1,1,0
936,C0220870,0,0,1
936,C0424092,0,0,1
937,C0018681,1,1,0
937,C0027497,1,1,1
937,C0042963,0,0,1
937,C0424092,0,0,1
939,C0015726,0,0,1
939,C0030193,0,0,1
940,C0013144,1,1,0
940,C0220870,0,0,1
940,C0424092,0,0,1
941,C0011124,1,1,0
941,C0220870,0,0,1
941,C0233763,0,0,1
942,C0016382,0,0,1
942,C0019080,0,0,1
942,C0036104,0,0,1
942,C0036973,0,0,1
942,C0043094,1,1,1
942,C0424091,0,0,1
942,C0425082,0,0,1
942,C0582093,0,0,1
943,C0027497,1,1,1
943,C0040822,1,1,1
943,C0042963,0,0,1
943,C0233469,0,0,1
943,C0235108,0,0,1
944,C0010399,1,1,0
944,C0438697,1,1,0
945,C0010399,1,1,0
945,C0231303,0,0,1
945,C0233494,0,0,1
945,C0438697,1,1,0
946,C0002957,0,0,1
946,C0033774,0,0,1
947,C0001241,0,0,1
947,C0028643,1,1,1
947,C0040822,1,1,1
947,C0235146,1,1,1
947,C0239832В,0,1,1
947,C0392674,0,0,1
947,C0557875,0,0,1
947,C0581879,0,0,1
947,C0587054,0,0,1
948,C0001241,0,0,1
948,C0009806,1,1,0
948,C0011124,0,1,0
948,C0011991,1,1,1
948,C0012833,1,1,0
948,C0015967,0,0,1
948,C0018681,1,1,0
948,C0021177,1,1,0
948,C0022107,0,1,0
948,C0026603,1,1,1
948,C0027497,1,1,1
948,C0028081,0,0,1
948,C0028643,0,0,1
948,C0030318,1,1,1
948,C0033774,0,0,1
948,C0036104,0,0,1
948,C0036973,0,0,1
948,C0037317,0,0,1
948,C0037320,0,0,1
948,C0038990,0,0,1
948,C0042963,1,1,1
948,C0043094,0,0,1
948,C0085593,0,0,1
948,C0086769,1,1,1
948,C0149931,1,1,0
948,C0220870,0,0,1
948,C0233632,0,0,1
948,C0233660,0,0,1
948,C0233730,0,0,1
948,C0235108,0,0,1
948,C0235239,0,0,1
948,C0239511,0,0,1
948,C0424091,0,0,1
948,C0424092,0,0,1
948,C0425082,0,0,1
948,C0425251,0,0,1
948,C0521008,0,0,1
948,C0542313,0,0,1
948,C0542476,1,1,1
948,C0557883,0,0,1
948,C0564408,0,0,1
948,C0581879,0,0,1
948,C0587054,0,0,1
948,C0850674,0,0,1
948,C0877781,0,0,1
948,C1262477,0,1,1
948,C1443924,0,0,1
948,C1562291,0,0,1
948,C2018018,0,0,1
948,C2364087,0,1,0
948,C3672010,0,0,1
948,C4075722,0,1,1
948,c0037317,0,0,1
949,C0016382,0,0,1
949,C0043094,1,1,1
950,C0001241,0,0,1
950,C0016382,0,0,1
950,C0036104,0,0,1
950,C0043094,1,1,1
950,C0233660,0,0,1
950,C0425082,0,0,1
950,C0425101,0,1,1
951,C0043094,1,1,1
951,C0233763,0,0,1
951,C1262477,0,1,0
952,C0003467,1,1,0
952,C0038999,0,0,1
952,C0424092,0,0,1
953,C0011206,0,0,1
953,C0033774,0,0,1
953,C0043094,1,1,1
954,C0028643,0,0,1
955,C0001241,0,0,1
955,C0038661,1,1,0
955,C0043094,0,1,1
955,C0438696,1,1,0
956,C0001241,0,0,1
956,C0028081,1,1,1
956,C0038990,1,1,1
956,C0042963,0,0,1
956,C0220870,0,0,1
956,C0233730,0,0,1
956,C0278016,0,0,1
956,C0424092,0,0,1
956,C0425766,0,0,1
956,C2129214,1,1,1
957,C0018681,1,1,0
957,C0220870,0,0,1
958,C0004604,0,1,1
958,C0007859,1,1,1
958,C0016382,0,0,1
958,C0018681,1,1,0
958,C0028643,0,0,1
958,C0030193,1,1,1
958,C0151315,1,1,1
958,C0231528,1,1,0
959,C0015967,0,0,1
959,C0036104,0,0,1
959,C0241729,1,1,0
959,C0917801,1,1,1
960,C0001241,0,0,1
960,C0011206,0,0,1
960,C0020175,0,0,1
960,C0038999,0,0,1
960,C0392674,0,0,1
960,C0581879,0,0,1
961,C0001241,0,0,1
961,C0028643,0,0,1
961,C0036104,0,0,1
961,C0242362,0,0,1
962,C0013144,1,1,0
963,C0001241,0,0,1
963,C0028643,1,1,1
963,C0036104,0,0,1
963,C0038999,0,0,1
963,C0085633,0,0,1
963,C0233469,0,0,1
963,C0344315,1,1,1
963,C0581879,0,0,1
963,C0587054,0,0,1
964,C0001241,0,0,1
964,C0028643,0,0,1
964,C0036104,0,0,1
965,C0043094,1,1,1
966,C0015726,0,0,1
966,C0424092,0,0,1
967,C0003467,1,1,0
967,C0028643,0,0,1
967,C0424092,0,0,1
968,C0011124,1,1,0
968,C0241633,1,1,0
969,C0001241,0,0,1
969,C0002957,0,0,1
969,C0036104,0,0,1
969,C0038999,0,0,1
969,C0278180,0,0,1
969,C0424092,0,0,1
969,C0581879,0,0,1
970,C0018681,1,1,0
971,C0012833,1,1,0
971,C0220870,0,0,1
973,C0018681,1,1,0
973,C2129214,1,1,1
975,C0233730,0,0,1
975,C0917801,1,1,1
977,C0003467,1,1,0
978,C0028643,0,0,1
979,C0235309,0,1,1
981,C0003467,1,1,0
981,C0030318,1,1,1
981,C0086769,0,0,1
981,C0438697,0,0,1
981,C0557883,0,0,1
981,C0581879,0,0,1
982,C0016382,0,0,1
982,C0220870,0,0,1
982,C0234019,0,0,1
982,C0278180,0,0,1
982,C0424092,0,0,1
982,C0425082,0,0,1
982,C0425101,0,0,1
982,C0542476,0,0,1
983,C0011124,0,1,0
984,C0233469,0,0,1
984,C0234238,1,1,0
984,C0424235,0,0,1
984,C3887611,1,1,1
985,C0018681,1,1,0
985,C0220870,0,0,1
985,C1971624,1,1,0
986,C0015726,0,0,1
986,C0026821,0,0,1
986,C0232197,0,0,1
987,C0028643,0,0,1
988,C0018681,1,1,0
988,C0038990,0,0,1
990,C0016382,0,0,1
990,C0018681,1,1,0
990,C0036104,0,0,1
990,C0233730,0,0,1
990,C0581879,0,0,1
991,C0028643,0,0,1
991,C0038999,0,0,1
991,C0220870,0,0,1
991,C0233763,0,0,1
991,C0239511,0,0,1
991,C0424092,0,0,1
992,C0002957,0,0,1
992,C0018681,1,1,0
992,C0036104,0,0,1
993,C0002957,1,1,1
993,C0015967,0,0,1
993,C0036104,0,0,1
993,C0085633,1,1,1
993,C0233624,0,0,1
993,C0344315,1,1,1
994,C0220870,0,0,1
995,C0009806,1,1,0
996,C0003467,1,1,0
996,C0700031,1,1,0
997,C0040822,1,1,1
998,C0027497,1,1,1
998,C0028643,0,0,1
998,C0038999,0,0,1
998,C0042963,0,0,1
998,C0239511,0,0,1
998,C0392674,0,0,1
999,C0028643,0,0,1
999,C0239511,0,0,1
999,C0424092,0,0,1
1000,C0001241,0,0,1
1000,C0002957,0,0,1
1000,C0027497,1,1,1
1000,C0042963,0,0,1
1000,C0220870,0,0,1
1002,C0038990,0,0,1
1002,C0233492,1,1,0
1002,C0392674,0,0,1
1003,C0001241,0,0,1
1003,C0036104,0,0,1
1003,C0233469,0,0,1
1003,C0233730,0,0,1
1003,C0278180,0,0,1
1003,C0424092,0,0,1
1003,C0581879,0,0,1
1004,C0424091,0,0,1
1004,C0424092,0,0,1
1005,C0085593,0,0,1
1005,C0240327В,0,0,1
1006,C0028643,0,0,1
1007,C0013604,0,0,1
1007,C0425101,0,0,1
1008,C0002957,0,0,1
1008,C0030193,0,0,1
1008,C0392674,0,0,1
1008,C0424092,0,0,1
1008,C0557875,1,1,1
1009,C0015726,1,1,1
1009,C0036104,0,0,1
1010,C0015726,0,0,1
1010,C0233763,0,0,1
1010,C0235198,1,1,0
1012,C0015672,1,1,0
1012,C0557875,0,0,1
1013,C0043094,1,1,1
1014,C0026821,0,0,1
1014,C0038999,0,0,1
1014,C0043094,1,1,1
1014,C0392674,0,0,1
1015,C0015672,1,1,0
1015,C0233763,0,0,1
1015,C0557875,0,0,1
1016,C0028081,0,0,1
1016,C0038990,1,1,1
1016,C0220870,0,0,1
1016,C0233730,0,0,1
1017,C0424092,0,0,1
1018,C0038999,0,0,1
1019,C0012833,1,1,0
1019,C0220870,0,0,1
1019,C0581879,0,0,1
1019,C0917801,1,1,1
1019,C1971624,1,1,0
1020,C0043094,1,1,1
1021,C0028643,0,0,1
1021,C0425082,0,0,1
1022,C0002957,0,0,1
1022,C0392674,0,0,1
1022,C0424092,0,0,1
1022,C0557875,1,1,1
1023,C0013144,1,1,0
1023,C0030193,0,0,1
1023,C0042963,0,0,1
1023,C0085631,1,1,0
1023,C0239833,0,0,1
1023,C0917801,1,1,1
1024,C0038990,1,1,1
1024,C0233730,0,0,1
1026,C0038990,1,1,1
1026,C0233730,0,0,1
1028,C0043094,1,1,1
1029,C0002957,0,0,1
1030,C0001973,0,0,1
1030,C0233730,0,0,1
1030,C0438697,0,0,1
1030,C0581879,0,0,1
1031,C0028643,0,0,1
1032,C0028643,0,0,1
1033,C0003467,1,1,0
1033,C0424235,0,0,1
1033,C3887611,1,1,1
1034,C0013144,1,1,0
1034,C0917801,1,1,1
1034,C3839824,0,0,1
1035,C0013144,1,1,0
1036,C0043094,0,0,1
1036,C0220870,0,0,1
1036,C0917801,1,1,1
1036,C1262477,1,1,1
1036,C1971624,1,1,0
1037,C0917801,1,1,1
1039,C0001241,0,0,1
1039,C0015967,0,0,1
1039,C0027338,1,1,1
1039,C0030193,0,0,1
1039,C0278140,0,0,1
1039,C0521008,0,0,1
1039,C2939147,0,0,1
1040,C0016382,0,0,1
1040,C0038999,0,0,1
1041,C0002957,0,0,1
1041,C0392674,0,0,1
1041,C0424092,0,0,1
1041,C0557875,1,1,1
1042,C0015726,0,0,1
1042,C0018681,1,1,0
1042,C0030318,1,1,1
1042,C0033774,0,0,1
1042,C0038990,1,1,1
1042,C0086769,1,1,1
1042,C0233730,0,0,1
1043,C0003467,1,1,0
1043,C0018681,1,1,0
1043,C0033774,0,0,1
1043,C0035258,1,1,1
1043,C0424235,0,0,1
1043,C2129214,1,1,1
1043,C3887611,1,1,1
1044,C0016382,0,0,1
1044,C0028643,0,0,1
1044,C0040822,1,1,1
1044,C0233469,0,0,1
1044,C0239511,0,0,1
1044,C0239832В,0,0,1
1044,C0424092,0,0,1
1044,C0542313,0,0,1
1045,C0005911,0,1,1
1045,C0043094,1,1,1
1045,C0560617,0,0,1
1046,C0027497,1,1,1
1046,C0042963,0,0,1
1049,C0001241,0,0,1
1049,C0018834,1,1,1
1049,C0424092,0,0,1
1050,C0015726,0,0,1
1050,C0042963,0,0,1
1050,C0220870,0,0,1
1050,C0344232,0,0,1
1050,C0581879,0,0,1
1051,C0027497,1,1,1
1051,C0042963,0,0,1
1051,C0220870,0,0,1
1051,C0240327В,1,1,0
1051,C0578994,1,1,0
1052,C0001241,0,0,1
1052,C0018681,1,1,0
1052,C0027497,0,0,1
1052,C0028643,1,1,1
1052,C0037195,1,1,0
1052,C0037199,0,0,1
1052,C0038999,1,1,1
1052,C0235239,0,0,1
1052,C0239832В,0,1,1
1052,C0575805,0,1,1
1053,C0023380,1,1,0
1053,C0027497,1,1,1
1053,C0042963,0,0,1
1053,C0149931,1,1,0
1053,C0392171,0,0,1
1053,C0877781,0,0,1
1054,C0003467,1,1,0
1054,C0012833,1,1,0
1054,C0036973,1,1,1
1054,C0038990,1,1,1
1054,C0085593,0,0,1
1054,C0220870,0,0,1
1054,C0233730,0,0,1
1054,C0424235,0,0,1
1054,C3887611,1,1,1
1055,C0036104,0,0,1
1055,C0235108,0,0,1
1055,C0557885,0,0,1
1055,C0581879,0,0,1
1056,C0038990,0,0,1
1056,C0220870,0,0,1
1056,C0242362,0,0,1
1056,C0392171,0,0,1
1056,C0522165,0,0,1
1056,C0581879,0,0,1
1057,C0012833,1,1,0
1057,C0015967,0,0,1
1057,C0026821,1,1,1
1057,C0036104,0,0,1
1057,C0037763,0,0,1
1057,C0220870,0,0,1
1057,C0235309,1,1,1
1057,C0278016,0,0,1
1057,C0344375,1,1,1
1058,C0000737,1,1,0
1058,C0004095,0,0,1
1058,C0004604,0,0,1
1058,C0012833,1,1,0
1058,C0015967,0,0,1
1058,C0018524,1,1,0
1058,C0027497,1,1,1
1058,C0030193,1,1,1
1058,C0030252,1,1,0
1058,C0036104,0,0,1
1058,C0036973,0,0,1
1058,C0038990,1,1,1
1058,C0042963,1,1,1
1058,C0085593,0,0,1
1058,C0220870,0,0,1
1058,C0233730,0,0,1
1058,C0233762,1,1,0
1058,C0233763,1,1,1
1058,C0235239,0,0,1
1058,C0278140,1,1,1
1058,C0344232,1,1,1
1058,C0522224,1,1,0
1058,C0917801,1,1,1
1059,C0036973,0,0,1
1059,C0038990,1,1,1
1059,C0233730,0,0,1
1059,C0581879,0,0,1
1060,C0001241,0,0,1
1060,C0424092,0,0,1
1060,C0424537,0,0,1
1060,C0425082,0,0,1
1061,C0001241,0,0,1
1061,C0016382,0,0,1
1061,C0424092,0,0,1
1061,C0425082,0,0,1
1061,C0812387,0,0,1
1062,C0016382,0,0,1
1062,C0028643,0,0,1
1062,C0038999,0,0,1
1062,C0392674,0,0,1
1063,C0012833,1,1,0
1063,C0027497,0,0,1
1063,C0036973,0,0,1
1063,C0042963,0,0,1
1063,C0085593,0,0,1
1063,C0220870,0,0,1
1063,C0522165,0,0,1
1063,C0581879,0,0,1
1064,C0028081,1,1,1
1064,C0038990,1,1,1
1064,C0220870,0,0,1
1064,C0233730,0,0,1
1064,C0424092,0,0,1
1064,C4075722,0,1,1
1066,C0038990,0,0,1
1066,C0557878,0,0,1
1067,C0001973,0,0,1
1067,C0038661,1,1,0
1067,C0438696,1,1,0
1068,C0150084,0,0,1
1068,C0560617,0,0,1
1069,C0015726,0,0,1
1069,C0028643,0,0,1
1069,C0235198,1,1,0
1070,C0015726,0,0,1
1070,C0015967,0,0,1
1070,C0016382,0,0,1
1070,C0026821,1,1,1
1070,C0028643,0,0,1
1070,C0033774,0,0,1
1070,C0037763,0,0,1
1070,C0038990,1,1,1
1070,C0038999,1,1,1
1070,C0043094,1,1,1
1070,C0232431,0,0,1
1070,C0233730,0,0,1
1070,C0239649,0,0,1
1070,C0278016,0,0,1
1070,C0424091,0,0,1
1070,C0424092,0,0,1
1070,C0542313,0,0,1
1070,C0581394,0,0,1
1070,C0812387,0,0,1
1070,C1262477,0,0,1
1070,C1562291,0,0,1
1070,C3672010,0,0,1
1071,C1527304,1,1,0
1072,C0038999,1,1,1
1073,C0016382,0,0,1
1074,C0002957,1,1,1
1074,C0003467,1,1,0
1074,C0012833,1,1,0
1074,C0015967,0,0,1
1074,C0018681,1,1,0
1074,C0030193,1,1,1
1074,C0036104,0,0,1
1074,C0038990,1,1,1
1074,C0043094,0,0,1
1074,C0220870,0,0,1
1074,C0231403,0,1,0
1074,C0233730,0,0,1
1074,C0278140,1,1,1
1075,C0027497,1,1,1
1075,C0030193,1,1,1
1075,C0042963,0,0,1
1075,C0043094,1,1,1
1075,C0392674,1,1,1
1075,C0557875,0,0,1
1078,C0033774,0,0,1
1078,C0392674,0,0,1
1079,C0030318,0,0,1
1079,C0233407,0,0,1
1080,C0015726,0,0,1
1080,C0019993,1,1,0
1081,C0009806,1,1,0
1081,C0011991,1,1,1
1081,C0015672,1,1,0
1081,C0018681,1,1,0
1081,C0026821,1,1,1
1081,C0037763,0,0,1
1081,C0043094,1,1,1
1081,C0344375,0,0,1
1081,C0557875,0,0,1
1083,C0027497,1,1,1
1083,C0042963,0,0,1
1083,C0235309,0,0,1
1084,C0016382,0,0,1
1084,C0028081,0,1,1
1084,C0038990,1,1,1
1084,C0220870,0,0,1
1084,C0233730,0,0,1
1084,C0557878,1,1,1
1084,C0600142,0,0,1
1085,C0424092,0,0,1
1086,C0001241,0,0,1
1086,C0030193,1,1,1
1086,C0035258,0,1,1
1086,C0036104,0,0,1
1086,C0038999,0,0,1
1086,C0220870,0,0,1
1086,C0424235,0,0,1
1086,C0581394,0,0,1
1086,C0581879,0,0,1
1086,C3887611,1,1,1
1087,C0009806,1,1,0
1087,C0018681,1,1,0
1087,C0033774,0,0,1
1087,C0038999,0,0,1
1087,C0220870,0,0,1
1087,C0231530,1,1,0
1087,C0554978,1,1,1
1087,C0917801,1,1,1
1088,C0002957,0,0,1
1088,C0392674,0,0,1
1088,C0424092,0,0,1
1088,C0557875,1,1,1
1088,C0581879,0,0,1
1089,C0002957,0,0,1
1089,C0027497,1,1,1
1089,C0042963,0,0,1
1089,C0085632,1,1,0
1089,C0233730,0,0,1
1089,C0240327В,1,1,0
1089,C0392674,0,0,1
1089,C0424092,0,0,1
1089,C0557875,1,1,1
1089,C0917801,0,0,1
1090,C0010200,0,0,1
1090,C0020175,0,0,1
1090,C0030318,0,0,1
1090,C0038999,0,0,1
1090,C0233469,0,0,1
1090,C0392674,0,0,1
1090,C0438697,0,0,1
1091,C0002957,1,1,1
1091,C0003467,1,1,0
1092,C0015726,0,0,1
1092,C0016382,0,0,1
1092,C0030318,0,0,1
1092,C0086769,0,0,1
1093,C0425082,0,0,1
1094,C0001241,0,0,1
1094,C0003467,1,1,0
1094,C0012833,1,1,0
1094,C0028643,1,1,1
1094,C0220870,0,0,1
1094,C0234238,1,1,0
1094,C0917801,1,1,1
1095,C0001241,0,0,1
1095,C0003467,1,1,0
1095,C0036104,0,0,1
1095,C0038999,0,0,1
1095,C0233469,0,0,1
1096,C0015967,0,0,1
1096,C0036104,0,0,1
1096,C0038999,0,0,1
1096,C0233660,0,0,1
1096,C0424092,0,0,1
1096,C0425082,0,0,1
1096,C0521008,0,0,1
1096,C0557885,0,0,1
1096,C0575805,0,0,1
1097,C0010399,1,1,0
1097,C0438697,1,1,0
1098,C0015967,0,0,1
1099,C0019993,1,1,0
1099,C0020175,0,0,1
1100,C0002170,0,1,1
1100,C0018681,1,1,0
1100,C0043094,1,1,1
1100,C1262477,0,1,1
1101,C0018681,1,1,0
1101,C0028643,0,0,1
1102,C0038999,0,0,1
1102,C0392674,0,0,1
1102,C0560617,0,0,1
1103,C0006325,1,1,1
1103,C0015672,1,1,0
1103,C0018681,1,1,0
1103,C0028081,1,1,1
1103,C0036104,0,0,1
1103,C0036973,0,0,1
1103,C0038990,1,1,1
1103,C0040822,0,0,1
1103,C0220870,0,0,1
1103,C0233730,0,0,1
1103,C0239882,0,0,1
1103,C0425082,0,0,1
1103,C0542476,1,1,1
1103,C0557875,0,0,1
1103,C0917801,1,1,1
1104,C0018681,1,1,0
1104,C0028084,1,1,0
1104,C0917801,1,1,1
1105,C0001241,0,0,1
1105,C0015726,0,0,1
1105,C0028084,1,1,0
1105,C0036104,0,0,1
1105,C0233730,0,0,1
1105,C0424092,0,0,1
1106,C0028084,1,1,0
1106,C0028643,0,0,1
1107,C0002957,0,0,1
1107,C0016382,0,0,1
1107,C0028643,0,0,1
1107,C0085633,0,0,1
1107,C0392674,0,0,1
1107,C0424092,0,0,1
1107,C0557875,1,1,1
1107,C0581879,0,0,1
1107,C0587054,0,0,1
1108,C0015726,0,0,1
1108,C0018681,1,1,0
1108,C0220870,0,0,1
1108,C0344232,0,0,1
1109,C0038990,0,0,1
1109,C0542476,1,1,1
1109,C0917801,1,1,1
1109,C1971624,1,1,0
1110,C0002957,0,0,1
1110,C0015726,0,0,1
1110,C0015967,0,0,1
1110,C0030193,0,0,1
1110,C0278140,0,0,1
1111,C0002170,0,0,1
1111,C0004604,0,0,1
1111,C0011057,0,0,1
1111,C0012833,1,1,0
1111,C0024031,0,0,1
1111,C0024517,0,1,1
1111,C0027497,1,1,1
1111,C0028643,0,0,1
1111,C0030193,0,0,1
1111,C0036973,0,0,1
1111,C0037317,0,0,1
1111,C0042963,0,0,1
1111,C0150079,0,0,1
1111,C0220870,0,0,1
1111,C0424091,0,0,1
1111,C0425101,0,0,1
1111,C0581879,1,1,1
1111,C0587054,0,0,1
1111,C1562291,0,0,1
1111,c0037317,0,0,1
1112,C0232197,1,1,1
1113,C0028084,1,1,0
1113,C0038990,1,1,1
1113,C0233730,0,0,1
1113,C0557875,0,0,1
1114,C0038661,1,1,0
1114,C0233488,1,1,1
1114,C0424000,0,1,0
1114,C0438696,1,1,0
1114,C0581879,0,0,1
1115,C0002957,1,1,1
1115,C0030193,1,1,1
1115,C0085633,1,1,1
1116,C0002957,0,0,1
1116,C0028084,1,1,0
1116,C0038506,1,1,1
1116,C0038661,1,1,0
1116,C0344315,1,1,1
1116,C0392674,0,0,1
1116,C0424092,0,0,1
1116,C0438696,1,1,0
1116,C0521008,0,0,1
1116,C0557875,1,1,1
1116,C1456784,1,1,1
1117,C0233763,0,0,1
1117,C0344315,0,0,1
1117,C0424092,0,0,1
1118,C0033774,0,0,1
1118,C0036104,0,0,1
1118,C0233660,0,0,1
1118,C0233763,0,0,1
1119,C0036104,0,0,1
1119,C0038506,1,1,1
1119,C0233469,0,0,1
1119,C0233763,0,0,1
1119,C0424092,0,0,1
1120,C0038506,1,1,1
1120,C0038990,0,0,1
1120,C0425082,0,0,1
1120,C0542476,1,1,1
1121,C0015726,0,0,1
1121,C0015967,0,0,1
1123,C0015726,0,0,1
1123,C0015967,0,0,1
1123,C0038661,1,1,0
1123,C0438696,1,1,0
1124,C0028643,0,0,1
1124,C0085633,0,0,1
1124,C0220870,0,0,1
1125,C0233471,0,0,1
1126,C0012833,1,1,0
1126,C0018681,1,1,0
1126,C0027497,1,1,1
1126,C0042963,0,0,1
1126,C0220870,0,0,1
1127,C0015726,0,0,1
1127,C0015967,0,0,1
1127,C0043387,0,0,1
1128,C0011206,0,0,1
1128,C0521008,0,0,1
1129,C0001241,0,0,1
1129,C0233660,0,0,1
1129,C0424092,0,0,1
1129,C0424537,0,0,1
1130,C0013144,1,1,0
1130,C0015672,1,1,0
1130,C0043094,1,1,1
1130,C0557875,0,0,1
1131,C0012833,1,1,0
1131,C0015672,1,1,0
1131,C0015726,0,0,1
1131,C0015967,0,0,1
1131,C0024517,0,1,1
1131,C0027497,1,1,1
1131,C0036104,0,0,1
1131,C0038661,1,1,0
1131,C0038990,0,0,1
1131,C0042963,0,0,1
1131,C0220870,0,0,1
1131,C0242362,0,0,1
1131,C0424091,0,0,1
1131,C0424092,0,0,1
1131,C0425251,0,0,1
1131,C0438696,1,1,0
1131,C0557875,0,0,1
1131,C0582093,0,0,1
1131,C1562291,0,0,1
1132,C0018681,1,1,0
1132,C0233407,0,0,1
1132,C0240327В,1,1,1
1132,C1971624,1,1,0
1132,C2364111,1,1,0
1134,C0028643,0,0,1
1134,C0240327В,1,1,1
1134,C0542313,0,0,1
1135,C0001973,0,0,1
1135,C0016382,0,0,1
1135,C0036104,0,0,1
1135,C0042963,0,0,1
1135,C0424092,0,0,1
1135,C0425082,0,0,1
